slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
xRAPM historical top15,risk,2,shooting + defense,121,0.04999931586639136,0.1001639344262292,0.3140495867768595,0.47107438016528924,0.5289256198347108,0.30578512396694213,-0.06475279194061068,0.0167522894795622,-0.04556622738440924,James Wiseman | Kevin Knox II | Jahlil Okafor | Jonny Flynn | Emmanuel Mudiay
xRAPM historical top15,risk,2,shooting + motor_competitiveness,87,0.05199576441628601,0.0001639344262294,0.3333333333333333,0.4942528735632184,0.5057471264367817,0.3563218390804598,-0.06275634339071601,0.036036036036036,0.004970487729108408,James Wiseman | Kevin Knox II | Josh Jackson | Jonny Flynn | Patrick Williams
xRAPM historical top15,risk,2,shooting + size_frame,63,0.28880478003289867,0.2766269841269844,0.31746031746031744,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.17405267222589665,0.02016302016302013,0.09309309309309305,James Wiseman | Kevin Knox II | Jonny Flynn | Mario Hezonja | Marquese Chriss
xRAPM historical top15,risk,2,shooting + production_stats,57,-0.3514929737001095,-0.2654761904761904,0.38596491228070173,0.5964912280701754,0.40350877192982454,0.24561403508771928,-0.4662450815071115,0.08866761498340442,-0.10573731626363209,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green
xRAPM historical top15,risk,2,shooting + injury_medical,18,0.4206598251067667,0.22189814814814807,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.3888888888888889,0.3059077172997647,-0.13063063063063066,0.037537537537537524,James Wiseman | Shabazz Muhammad | Alex Len | Kris Dunn | Jaylen Brown
xRAPM historical top15,risk,2,shooting + risk_uncertainty,34,0.17147169269998688,0.08366662329777069,0.20588235294117646,0.47058823529411764,0.5294117647058824,0.2647058823529412,0.056719584892984856,-0.09141494435612085,-0.08664546899841019,James Wiseman | Emmanuel Mudiay | James Bouknight | Shabazz Muhammad | Marvin Bagley III
xRAPM historical top15,risk,2,creation_handle + finishing_touch,34,-0.3671953129333288,0.07761904761904764,0.38235294117647056,0.47058823529411764,0.5294117647058824,0.29411764705882354,-0.4819474207403308,0.08505564387917325,-0.05723370429252783,Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green | Hasheem Thabeet
xRAPM historical top15,risk,2,creation_handle + athleticism_tools,83,-0.26538213480362116,-0.2336021505376344,0.37349397590361444,0.5421686746987951,0.4578313253012048,0.26506024096385544,-0.3801342426106232,0.07619667860631713,-0.08629111038749593,Kevin Knox II | Jahlil Okafor | Josh Jackson | Jonny Flynn | Patrick Williams
xRAPM historical top15,risk,2,creation_handle + upside_tools,28,-0.5433967490040531,-0.07303571428571405,0.35714285714285715,0.5357142857142857,0.4642857142857143,0.17857142857142858,-0.6581488568110552,0.05984555984555984,-0.1727799227799228,Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet | Thomas Robinson
xRAPM historical top15,risk,2,creation_handle + defense,62,-0.2830177683866468,-0.03396825396825385,0.3548387096774194,0.5161290322580645,0.4838709677419355,0.22580645161290322,-0.3977698761936488,0.05754141238012206,-0.12554489973844815,Kevin Knox II | Jahlil Okafor | Jonny Flynn | Jalen Green | Thomas Robinson
xRAPM historical top15,risk,2,creation_handle + motor_competitiveness,49,-0.12388342018386637,-0.0289682539682538,0.32653061224489793,0.5102040816326531,0.4897959183673469,0.30612244897959184,-0.2386355279908684,0.02923331494760062,-0.04522890237175953,Kevin Knox II | Josh Jackson | Jonny Flynn | Patrick Williams | Hasheem Thabeet
xRAPM historical top15,risk,2,creation_handle + size_frame,30,-0.17806282348527275,-0.24378520225294414,0.36666666666666664,0.5666666666666667,0.43333333333333335,0.3,-0.29281493129227476,0.06936936936936933,-0.05135135135135138,Kevin Knox II | Jonny Flynn | RJ Barrett | Shabazz Muhammad | Doug McDermott
xRAPM historical top15,risk,2,creation_handle + production_stats,35,-0.3543178063912074,-0.47521164021164,0.42857142857142855,0.6,0.4,0.2857142857142857,-0.4690699141982094,0.13127413127413123,-0.06563706563706567,Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green | Thomas Robinson
xRAPM historical top15,risk,2,creation_handle + risk_uncertainty,16,0.5140169128201254,0.24686507936507945,0.125,0.375,0.625,0.3125,0.3992648050131234,-0.1722972972972973,-0.03885135135135137,Shabazz Muhammad | Ben McLemore | Deandre Ayton | Kris Dunn | Devin Vassell
xRAPM historical top15,risk,2,finishing_touch + athleticism_tools,72,0.10458699209815617,0.20011904761904759,0.2916666666666667,0.4305555555555556,0.5694444444444444,0.3472222222222222,-0.01016511570884586,-0.005630630630630629,-0.004129129129129161,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green
xRAPM historical top15,risk,2,finishing_touch + upside_tools,30,-0.5879437703612302,-0.016587301587301498,0.36666666666666664,0.5333333333333333,0.4666666666666667,0.16666666666666666,-0.7026958781682323,0.06936936936936933,-0.1846846846846847,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet
xRAPM historical top15,risk,2,finishing_touch + defense,57,0.14683361617609259,0.1810317460317458,0.2631578947368421,0.42105263157894735,0.5789473684210527,0.2982456140350877,0.03208150836909056,-0.03413940256045522,-0.05310573731626367,James Wiseman | Kevin Knox II | Jahlil Okafor | Jalen Green | Marquese Chriss
xRAPM historical top15,risk,2,finishing_touch + motor_competitiveness,45,0.11401107305840265,0.2192063492063494,0.3111111111111111,0.4444444444444444,0.5555555555555556,0.37777777777777777,-0.0007410347485993785,0.013813813813813802,0.026426426426426397,James Wiseman | Kevin Knox II | Patrick Williams | Hasheem Thabeet | Marquese Chriss
xRAPM historical top15,risk,2,finishing_touch + size_frame,33,0.4467416923128188,0.6766269841269843,0.3333333333333333,0.3939393939393939,0.6060606060606061,0.48484848484848486,0.3319895845058168,0.036036036036036,0.1334971334971335,James Wiseman | Kevin Knox II | Marquese Chriss | Jordan Hill | RJ Barrett
xRAPM historical top15,risk,2,finishing_touch + production_stats,31,-0.6500092992660502,-0.2654761904761904,0.45161290322580644,0.6129032258064516,0.3870967741935484,0.1935483870967742,-0.7647614070730523,0.15431560592850913,-0.15780296425457718,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green
xRAPM historical top15,risk,2,finishing_touch + risk_uncertainty,15,0.2778766681869096,0.2192063492063494,0.13333333333333333,0.4,0.6,0.3333333333333333,0.16312456037990758,-0.16396396396396398,-0.018018018018018056,James Wiseman | Julius Randle | Deandre Ayton | Stanley Johnson | Ed Davis
xRAPM historical top15,risk,2,athleticism_tools + upside_tools,59,-0.3399590545954777,-0.0661788617886176,0.3389830508474576,0.5423728813559322,0.4576271186440678,0.2033898305084746,-0.4547111624024797,0.0416857535501603,-0.14796152084287678,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet
xRAPM historical top15,risk,2,athleticism_tools + defense,132,0.05207107487860783,0.1071851418162893,0.30303030303030304,0.4621212121212121,0.5378787878787878,0.30303030303030304,-0.06268103292839419,0.005733005733005725,-0.04832104832104833,James Wiseman | Anthony Bennett | Kevin Knox II | Jahlil Okafor | Jonny Flynn
xRAPM historical top15,risk,2,athleticism_tools + motor_competitiveness,96,0.08407419760768109,0.17084656084656064,0.3229166666666667,0.46875,0.53125,0.3854166666666667,-0.030677910199320937,0.02561936936936937,0.034065315315315314,James Wiseman | Anthony Bennett | Kevin Knox II | Josh Jackson | Jonny Flynn
xRAPM historical top15,risk,2,athleticism_tools + size_frame,72,0.274708275235164,0.4398346560846561,0.3194444444444444,0.4305555555555556,0.5694444444444444,0.4583333333333333,0.159956167428162,0.022147147147147106,0.10698198198198194,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Derrick Williams
xRAPM historical top15,risk,2,athleticism_tools + production_stats,64,-0.23695569845538483,-0.14535266257040425,0.375,0.5625,0.4375,0.28125,-0.35170780626238685,0.07770270270270269,-0.07010135135135137,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green
xRAPM historical top15,risk,2,athleticism_tools + injury_medical,22,0.36292302033708684,0.45871031746031754,0.18181818181818182,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.24817091253008483,-0.11547911547911549,0.10319410319410316,James Wiseman | Anthony Bennett | Shabazz Muhammad | Alex Len | Kris Dunn
xRAPM historical top15,risk,2,athleticism_tools + risk_uncertainty,35,0.34087182120787846,0.167169312169312,0.2,0.45714285714285713,0.5428571428571428,0.3142857142857143,0.22611971340087644,-0.0972972972972973,-0.03706563706563709,James Wiseman | James Bouknight | Shabazz Muhammad | Marvin Bagley III | Julius Randle
xRAPM historical top15,risk,2,upside_tools + defense,46,-0.40305042203159247,-0.016587301587301498,0.32608695652173914,0.5217391304347826,0.4782608695652174,0.15217391304347827,-0.5178025298385945,0.02878965922444182,-0.1991774383078731,James Wiseman | Kevin Knox II | Jahlil Okafor | Thomas Robinson | Jabari Parker
xRAPM historical top15,risk,2,upside_tools + motor_competitiveness,35,-0.5390273960734873,-0.2336021505376344,0.4,0.5714285714285714,0.42857142857142855,0.17142857142857143,-0.6537795038804893,0.10270270270270271,-0.17992277992277994,James Wiseman | Kevin Knox II | Patrick Williams | Hasheem Thabeet | Jabari Parker
xRAPM historical top15,risk,2,upside_tools + size_frame,25,-0.2778906022707831,-0.0042063492063492,0.32,0.52,0.48,0.28,-0.3926427100777851,0.022702702702702693,-0.07135135135135134,James Wiseman | Kevin Knox II | Jabari Parker | Jordan Hill | John Henson
xRAPM historical top15,risk,2,upside_tools + production_stats,30,-0.8076349004916438,-0.19128968253968237,0.4,0.6,0.4,0.1,-0.9223870082986458,0.10270270270270271,-0.25135135135135134,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Thomas Robinson
xRAPM historical top15,risk,2,upside_tools + risk_uncertainty,20,-0.07079697012643996,-0.0351926054974834,0.3,0.55,0.45,0.2,-0.185549077933442,0.002702702702702675,-0.15135135135135136,James Wiseman | James Bouknight | Marvin Bagley III | Julius Randle | Andrew Wiggins
xRAPM historical top15,risk,2,defense + motor_competitiveness,73,-0.012679909397313036,0.1142063492063494,0.3424657534246575,0.4794520547945205,0.5205479452054794,0.3287671232876712,-0.12743201720431507,0.0451684561273602,-0.022584228063680156,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Derrick Williams
xRAPM historical top15,risk,2,defense + size_frame,59,0.15685432954487938,0.2766269841269844,0.3389830508474576,0.4406779661016949,0.559322033898305,0.423728813559322,0.04210222173787735,0.0416857535501603,0.07237746220797064,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Derrick Williams
xRAPM historical top15,risk,2,defense + production_stats,54,-0.2098438378563097,-0.016587301587301498,0.37037037037037035,0.5185185185185185,0.48148148148148145,0.2962962962962963,-0.32459594566331174,0.07307307307307304,-0.05505505505505509,James Wiseman | Kevin Knox II | Jahlil Okafor | Jalen Green | Thomas Robinson
xRAPM historical top15,risk,2,defense + injury_medical,19,0.2991744458242969,0.2766269841269841,0.21052631578947367,0.3684210526315789,0.631578947368421,0.42105263157894735,0.1844223380172949,-0.08677098150782364,0.06970128022759597,James Wiseman | Anthony Bennett | Shabazz Muhammad | Alex Len | Kris Dunn
xRAPM historical top15,risk,2,defense + risk_uncertainty,29,0.21430522169953867,0.1810317460317458,0.2413793103448276,0.41379310344827586,0.5862068965517241,0.3103448275862069,0.09955311389253664,-0.05591798695246972,-0.041006523765144465,James Wiseman | Emmanuel Mudiay | James Bouknight | Shabazz Muhammad | Marvin Bagley III
xRAPM historical top15,risk,2,motor_competitiveness + size_frame,51,0.0881361203966419,0.2766269841269844,0.37254901960784315,0.43137254901960786,0.5686274509803921,0.43137254901960786,-0.02661598741036013,0.07525172231054583,0.0800211976682565,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Derrick Williams
xRAPM historical top15,risk,2,motor_competitiveness + production_stats,39,-0.12712224662390834,-0.0289682539682538,0.38461538461538464,0.5128205128205128,0.48717948717948717,0.3333333333333333,-0.24187435443091038,0.08731808731808732,-0.018018018018018056,James Wiseman | Kevin Knox II | Patrick Williams | Marquese Chriss | Jabari Parker
xRAPM historical top15,risk,2,motor_competitiveness + injury_medical,16,0.3326038090481505,0.5255753968253968,0.1875,0.3125,0.6875,0.5,0.2178517012411485,-0.10979729729729731,0.14864864864864863,James Wiseman | Anthony Bennett | Shabazz Muhammad | Jaylen Brown | Ed Davis
xRAPM historical top15,risk,2,motor_competitiveness + risk_uncertainty,24,0.2645509719179404,0.1741005291005289,0.25,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.1497988641109384,-0.047297297297297314,-0.018018018018018056,James Wiseman | Shabazz Muhammad | Marvin Bagley III | Julius Randle | Andrew Wiggins
xRAPM historical top15,risk,2,size_frame + production_stats,32,-0.10284457125687865,-0.016587301587301498,0.375,0.53125,0.46875,0.375,-0.2175966790638807,0.07770270270270269,0.02364864864864863,James Wiseman | Kevin Knox II | Marquese Chriss | Jabari Parker | Shabazz Muhammad
xRAPM historical top15,risk,2,size_frame + injury_medical,12,-0.02804768328488157,0.19541666666666674,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.4166666666666667,-0.1427997910918836,0.036036036036036,0.06531531531531531,James Wiseman | Anthony Bennett | Shabazz Muhammad | Alex Len | Kyrie Irving
xRAPM historical top15,risk,2,size_frame + risk_uncertainty,15,0.7036765543085832,1.2345238095238094,0.2,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.5889244465015812,-0.0972972972972973,0.18198198198198196,James Wiseman | Shabazz Muhammad | Julius Randle | De'Andre Hunter | Kyrie Irving
xRAPM historical top15,risk,2,production_stats + risk_uncertainty,20,0.04282969349382624,-0.06065476190476175,0.25,0.55,0.45,0.25,-0.07192241431317578,-0.047297297297297314,-0.10135135135135137,James Wiseman | Shabazz Muhammad | Marvin Bagley III | Julius Randle | Andrew Wiggins
xRAPM historical top30,risk,2,feel_iq_passing + shooting,227,-0.0843155821647472,-0.1771031746031743,0.3568281938325991,0.5594713656387665,0.44052863436123346,0.29515418502202645,-0.16474620996023276,0.03593267144453943,-0.03569158612225215,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,2,feel_iq_passing + creation_handle,117,-0.1560948939359403,-0.2336021505376344,0.37606837606837606,0.5555555555555556,0.4444444444444444,0.2905982905982906,-0.23652552173142585,0.05517285368031638,-0.04024748054598798,Kevin Knox II | Jonny Flynn | Patrick Williams | Jalen Green | Trey Thompkins
xRAPM historical top30,risk,2,feel_iq_passing + finishing_touch,92,-0.035294837641771715,0.03991402116402105,0.33695652173913043,0.4891304347826087,0.5108695652173914,0.31521739130434784,-0.11572546543725726,0.01606099935107075,-0.01562837983993076,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
xRAPM historical top30,risk,2,feel_iq_passing + athleticism_tools,242,0.04661177035718713,-0.11137416794674836,0.3347107438016529,0.5330578512396694,0.4669421487603306,0.32644628099173556,-0.03381885743829841,0.013815221413593204,-0.00439949015254304,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,2,feel_iq_passing + upside_tools,94,-0.15340332192207037,-0.11137416794674836,0.3617021276595745,0.5531914893617021,0.44680851063829785,0.2872340425531915,-0.23383394971755592,0.040806605271514806,-0.043611728591087084,James Wiseman | Kevin Knox II | Fab Melo | Patrick Williams | Tyler Bey
xRAPM historical top30,risk,2,feel_iq_passing + defense,190,0.02304723800182076,-0.0932194060419865,0.35789473684210527,0.531578947368421,0.46842105263157896,0.3105263157894737,-0.05738338979366478,0.03699921445404558,-0.020319455354804894,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,2,feel_iq_passing + motor_competitiveness,143,-0.11521517532160587,-0.1748360655737706,0.3776223776223776,0.5594405594405595,0.4405594405594406,0.3076923076923077,-0.1956458031170914,0.05672685523431792,-0.02315346345197089,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,2,feel_iq_passing + size_frame,107,0.08026722140818598,-0.0289682539682538,0.34579439252336447,0.514018691588785,0.48598130841121495,0.3644859813084112,-0.00016340638729955836,0.024898870135304785,0.0336402101641326,James Wiseman | Kevin Knox II | Jonny Flynn | Fab Melo | Derrick Williams
xRAPM historical top30,risk,2,feel_iq_passing + production_stats,109,-0.21278929962328308,-0.25521164021164,0.3761467889908257,0.5871559633027523,0.41284403669724773,0.25688073394495414,-0.2932199274187686,0.055251266602766025,-0.07396503719932446,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
xRAPM historical top30,risk,2,feel_iq_passing + injury_medical,34,-0.10623016844485571,-0.08952120739005989,0.38235294117647056,0.5294117647058824,0.47058823529411764,0.29411764705882354,-0.18666079624034126,0.06145741878841088,-0.03672812408545506,James Wiseman | Mfiondu Kabengele | Brice Johnson | Rashad Vaughn | Shabazz Muhammad
xRAPM historical top30,risk,2,feel_iq_passing + risk_uncertainty,63,0.16568783652375357,0.0001639344262294,0.30158730158730157,0.49206349206349204,0.5079365079365079,0.30158730158730157,0.08525720872826803,-0.019308220800758114,-0.02925846955697703,James Wiseman | Fab Melo | Mfiondu Kabengele | Emmanuel Mudiay | James Bouknight
xRAPM historical top30,risk,2,feel_iq_passing + intel_consensus,15,-0.41351683394458116,-0.7136021505376343,0.4666666666666667,0.6,0.4,0.26666666666666666,-0.4939474617400667,0.145771144278607,-0.06417910447761194,Fab Melo | Patrick Williams | Elliot Williams | Arnett Moultrie | Glen Rice
xRAPM historical top30,risk,2,shooting + creation_handle,147,-0.20334510921229548,-0.2336021505376344,0.36054421768707484,0.54421768707483,0.4557823129251701,0.2653061224489796,-0.283775737007781,0.03964869529901516,-0.06553964869529899,Kevin Knox II | Jahlil Okafor | Josh Jackson | Royce White | Jonny Flynn
xRAPM historical top30,risk,2,shooting + finishing_touch,122,0.033258762292925924,0.0924761471072945,0.319672131147541,0.4672131147540984,0.5327868852459017,0.319672131147541,-0.04717186550255962,-0.0012233912405186786,-0.011173639996737594,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical top30,risk,2,shooting + athleticism_tools,318,0.05775060783878825,-0.07849867724867704,0.3238993710691824,0.5251572327044025,0.4748427672955975,0.3238993710691824,-0.022680019956697293,0.0030038486811226894,-0.006946400075096226,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Josh Jackson
xRAPM historical top30,risk,2,shooting + upside_tools,115,-0.2899773279474939,-0.2336021505376344,0.3739130434782609,0.5826086956521739,0.41739130434782606,0.25217391304347825,-0.37040795574297947,0.05301752109020119,-0.07867185810080035,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Patrick Williams
xRAPM historical top30,risk,2,shooting + defense,246,-0.012384073128508092,-0.07849867724867704,0.35365853658536583,0.524390243902439,0.47560975609756095,0.3008130081300813,-0.09281470092399363,0.03276301419730615,-0.030032763014197272,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Jonny Flynn
xRAPM historical top30,risk,2,shooting + motor_competitiveness,181,-0.046488380037093935,-0.1736021505376342,0.35911602209944754,0.5414364640883977,0.4585635359116022,0.32044198895027626,-0.12691900783257948,0.038220499711387856,-0.010403782194002342,James Wiseman | Kevin Knox II | Craig Brackins | Josh Jackson | Jonny Flynn
xRAPM historical top30,risk,2,shooting + size_frame,133,0.03701365734667111,-0.0762037037037035,0.3609022556390977,0.518796992481203,0.48120300751879697,0.3684210526315789,-0.043416970448814436,0.04000673325103804,0.03757528148730033,James Wiseman | Kevin Knox II | Royce White | Jonny Flynn | Fab Melo
xRAPM historical top30,risk,2,shooting + production_stats,127,-0.15432312551458832,-0.1771031746031743,0.3700787401574803,0.5748031496062992,0.4251968503937008,0.28346456692913385,-0.23475375331007386,0.04918321776942064,-0.047381204215144745,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical top30,risk,2,shooting + injury_medical,41,-0.24580579905087918,-0.3936021505376344,0.3902439024390244,0.5853658536585366,0.4146341463414634,0.21951219512195122,-0.3262364268463647,0.06934838005096472,-0.11133357602232738,James Wiseman | Mfiondu Kabengele | Brice Johnson | Rashad Vaughn | Shabazz Muhammad
xRAPM historical top30,risk,2,shooting + risk_uncertainty,75,0.03439146438028299,-0.0661788617886176,0.29333333333333333,0.5333333333333333,0.4666666666666667,0.26666666666666666,-0.046039163415202554,-0.02756218905472635,-0.06417910447761194,James Wiseman | Royce White | Fab Melo | Mfiondu Kabengele | Emmanuel Mudiay
xRAPM historical top30,risk,2,shooting + intel_consensus,17,-0.32875667860823715,-0.3998360655737707,0.4117647058823529,0.5882352941176471,0.4117647058823529,0.23529411764705882,-0.4091873064037227,0.09086918349429324,-0.09555165349721978,Fab Melo | Patrick Williams | Elliot Williams | Arnett Moultrie | Glen Rice
xRAPM historical top30,risk,2,creation_handle + finishing_touch,66,-0.16348984814262682,0.0507539682539681,0.36363636363636365,0.48484848484848486,0.5151515151515151,0.2878787878787879,-0.24392047593811236,0.04274084124830396,-0.0429669832654907,Kevin Knox II | Jahlil Okafor | Patrick Williams | Justin Harper | Jalen Green
