slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
xRAPM historical mature,risk,3,creation_handle + finishing_touch + upside_tools,33,-0.4814432870514915,-0.5412037037037041,0.45454545454545453,0.5757575757575758,0.42424242424242425,0.18181818181818182,-0.5689510662691678,0.11316059142146095,-0.14185331576635923,Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet | Vernon Carey Jr.
xRAPM historical mature,risk,3,finishing_touch + size_frame + production_stats,44,-0.4783221640674157,-0.4574669312169308,0.45454545454545453,0.5909090909090909,0.4090909090909091,0.20454545454545456,-0.565829943285092,0.11316059142146095,-0.1191260430390865,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Diamond Stone
xRAPM historical top30,risk,3,upside_tools + motor_competitiveness + size_frame,38,-0.4779028241359289,-0.3565571728297928,0.39473684210526316,0.6052631578947368,0.39473684210526316,0.21052631578947367,-0.5583334519314145,0.07384131971720348,-0.12031945535480493,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Vernon Carey Jr.
xRAPM historical top30,risk,3,upside_tools + defense + production_stats,53,-0.4771152390274218,-0.4795121951219512,0.4339622641509434,0.5849056603773585,0.41509433962264153,0.20754716981132076,-0.5575458668229074,0.11306674176288373,-0.12329860133295784,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Justin Patton
xRAPM historical top30,risk,3,finishing_touch + athleticism_tools + upside_tools,55,-0.4767941024782763,-0.2976587301587303,0.38181818181818183,0.5636363636363636,0.43636363636363634,0.18181818181818182,-0.5572247302737618,0.06092265943012215,-0.14902758932609678,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Patrick Williams
xRAPM historical mature,risk,3,creation_handle + finishing_touch + production_stats,42,-0.4742250401377984,-0.3305198846387372,0.4523809523809524,0.5476190476190477,0.4523809523809524,0.19047619047619047,-0.5617328193554747,0.11099608925695881,-0.1331953071083506,Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green | Udoka Azubuike
xRAPM historical top15,risk,3,creation_handle + upside_tools + defense,22,-0.4738253189934129,0.0060317460317460495,0.3181818181818182,0.5,0.5,0.13636363636363635,-0.5885774268004149,0.020884520884520863,-0.21498771498771502,Kevin Knox II | Jahlil Okafor | Thomas Robinson | Noah Vonleh | Sekou Doumbouya
xRAPM historical top15,risk,3,finishing_touch + defense + production_stats,28,-0.4720574209177177,-0.101285202252944,0.39285714285714285,0.5714285714285714,0.42857142857142855,0.21428571428571427,-0.5868095287247197,0.09555984555984554,-0.1370656370656371,James Wiseman | Kevin Knox II | Jahlil Okafor | Jalen Green | Marquese Chriss
xRAPM historical top30,risk,3,upside_tools + size_frame + production_stats,30,-0.47092147334614537,-0.2778579494128274,0.36666666666666664,0.6,0.4,0.23333333333333334,-0.5513521011416309,0.04577114427860696,-0.09751243781094526,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Jabari Parker
xRAPM historical top30,risk,3,upside_tools + injury_medical + risk_uncertainty,14,-0.47019506934626504,-0.44752385289270546,0.2857142857142857,0.6428571428571429,0.35714285714285715,0.07142857142857142,-0.5506256971417506,-0.035181236673773986,-0.2594171997157072,James Wiseman | Kevin Seraphin | Harry Giles III | C.J. Wilcox | Perry Jones III
xRAPM historical mature,risk,3,motor_competitiveness + production_stats + intel_consensus,13,-0.46895472459459775,-0.2056451612903225,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.23076923076923078,-0.556462503812274,0.04323052149139106,-0.09290226681531027,Fab Melo | Patrick Williams | Diamond Stone | Arnett Moultrie | Andrew Wiggins
xRAPM historical top30,risk,3,shooting + motor_competitiveness + intel_consensus,13,-0.46701368649699,-0.3998360655737707,0.46153846153846156,0.6153846153846154,0.38461538461538464,0.23076923076923078,-0.5474443142924755,0.14064293915040188,-0.10007654037504782,Fab Melo | Patrick Williams | Elliot Williams | Arnett Moultrie | Glen Rice
xRAPM historical top30,risk,3,shooting + upside_tools + motor_competitiveness,70,-0.463354448649591,-0.4028526625704043,0.38571428571428573,0.6142857142857143,0.38571428571428573,0.22857142857142856,-0.5437850764450766,0.06481876332622605,-0.10227434257285004,James Wiseman | Kevin Knox II | Fab Melo | Patrick Williams | Justin Patton
xRAPM historical mature,risk,3,defense + production_stats + intel_consensus,11,-0.45683186718485497,-0.2056451612903225,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.18181818181818182,-0.5443396464025313,0.02225150051237007,-0.14185331576635923,Fab Melo | Diamond Stone | Arnett Moultrie | Andrew Wiggins | Justin Jackson
xRAPM historical top15,risk,3,creation_handle + finishing_touch + defense,25,-0.45454225641369994,0.0410317460317459,0.36,0.48,0.52,0.2,-0.569294364220702,0.06270270270270267,-0.15135135135135136,Kevin Knox II | Jahlil Okafor | Jalen Green | Dragan Bender | RJ Barrett
xRAPM historical mature,risk,3,upside_tools + size_frame + production_stats,42,-0.4542316005845644,-0.3068276246170982,0.38095238095238093,0.6428571428571429,0.35714285714285715,0.21428571428571427,-0.5417393798022407,0.039567517828387355,-0.10938578329882678,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Diamond Stone
xRAPM historical mature,risk,3,shooting + defense + intel_consensus,14,-0.4518867061592208,-0.3027406134320466,0.42857142857142855,0.6428571428571429,0.35714285714285715,0.14285714285714285,-0.539394485376897,0.08718656544743497,-0.1808143547273982,Fab Melo | Diamond Stone | Arnett Moultrie | Glen Rice | Jordan Adams
xRAPM historical top15,risk,3,athleticism_tools + upside_tools + defense,45,-0.4479321421684497,-0.0289682539682538,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.13333333333333333,-0.5626842499754517,0.036036036036036,-0.21801801801801804,James Wiseman | Kevin Knox II | Jahlil Okafor | Thomas Robinson | Jabari Parker
xRAPM historical top30,risk,3,feel_iq_passing + finishing_touch + upside_tools,40,-0.4471957758513481,-0.14722222222222212,0.4,0.55,0.45,0.225,-0.5276264036468337,0.07910447761194034,-0.1058457711442786,James Wiseman | Kevin Knox II | Fab Melo | Patrick Williams | Rakeem Christmas
xRAPM historical top15,risk,3,feel_iq_passing + creation_handle + upside_tools,21,-0.4442892819302515,-0.0289682539682538,0.3333333333333333,0.5238095238095238,0.47619047619047616,0.19047619047619047,-0.5590413897372536,0.036036036036036,-0.1608751608751609,Kevin Knox II | Patrick Williams | Hasheem Thabeet | Wesley Johnson | Noah Vonleh
xRAPM historical mature,risk,3,creation_handle + upside_tools + production_stats,37,-0.4409671896713392,-0.4795121951219512,0.43243243243243246,0.5675675675675675,0.43243243243243246,0.2702702702702703,-0.5284749688890155,0.09104756930843888,-0.05340122731427077,Kevin Knox II | Jahlil Okafor | Patrick Williams | Thomas Robinson | James Young
xRAPM historical top30,risk,2,finishing_touch + upside_tools,56,-0.43941158307461076,-0.2815674603174604,0.375,0.5535714285714286,0.44642857142857145,0.19642857142857142,-0.5198422108700963,0.054104477611940316,-0.13441719971570718,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Patrick Williams
xRAPM historical mature,risk,3,shooting + motor_competitiveness + intel_consensus,16,-0.43884740846791526,-0.3027406134320466,0.4375,0.625,0.375,0.25,-0.5263551876855915,0.09611513687600642,-0.07367149758454106,Fab Melo | Patrick Williams | Diamond Stone | Elliot Williams | Arnett Moultrie
xRAPM historical top30,risk,3,finishing_touch + size_frame + production_stats,29,-0.43856215768602475,-0.5571031746031738,0.4482758620689655,0.6206896551724138,0.3793103448275862,0.2413793103448276,-0.5189927854815103,0.12738033968090584,-0.089466460799451,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Marquese Chriss
xRAPM historical top30,risk,3,upside_tools + motor_competitiveness + injury_medical,13,-0.43613796996332704,-0.3936021505376344,0.23076923076923078,0.6153846153846154,0.38461538461538464,0.07692307692307693,-0.5165685977588126,-0.0901262916188289,-0.2539226942212017,James Wiseman | Arnett Moultrie | Damian Jones | Perry Jones III | Bol Bol
xRAPM historical top30,risk,3,shooting + production_stats + intel_consensus,10,-0.43554266100352834,-0.21440215977101226,0.3,0.6,0.4,0.2,-0.5159732887990138,-0.020895522388059695,-0.1308457711442786,Fab Melo | Patrick Williams | Arnett Moultrie | De'Andre Hunter | Justin Jackson
xRAPM historical top15,risk,3,finishing_touch + upside_tools + defense,22,-0.4344726412217156,0.042910052910052954,0.2727272727272727,0.45454545454545453,0.5454545454545454,0.13636363636363635,-0.5492247490287177,-0.024570024570024607,-0.21498771498771502,James Wiseman | Kevin Knox II | Jahlil Okafor | Noah Vonleh | John Henson
xRAPM historical mature,risk,3,finishing_touch + defense + injury_medical,16,-0.4339495689588278,-0.22717413034786083,0.4375,0.625,0.375,0.1875,-0.5214573481765041,0.09611513687600642,-0.13617149758454106,James Wiseman | Stephen Zimmerman | Victor Claver | Arnett Moultrie | Daniel Orton
xRAPM historical mature,risk,3,upside_tools + defense + injury_medical,19,-0.43076387085892326,-0.5152116402116402,0.3684210526315789,0.6842105263157895,0.3157894736842105,0.10526315789473684,-0.5182716500765996,0.02703618950758535,-0.21840833968980422,James Wiseman | Kevin Seraphin | Zhou Qi | Arnett Moultrie | Damian Jones
xRAPM historical top15,risk,3,shooting + creation_handle + defense,57,-0.4299377970026614,-0.2539682539682539,0.38596491228070173,0.5614035087719298,0.43859649122807015,0.19298245614035087,-0.5446899048096634,0.08866761498340442,-0.1583688952110005,Kevin Knox II | Jahlil Okafor | Jonny Flynn | Jalen Green | Thomas Robinson
xRAPM historical mature,risk,3,upside_tools + motor_competitiveness + production_stats,50,-0.42665643151341603,-0.536157407407407,0.44,0.6,0.4,0.24,-0.5141642107310923,0.09861513687600643,-0.08367149758454107,James Wiseman | Kevin Knox II | Fab Melo | Patrick Williams | Justin Patton
xRAPM historical top15,risk,2,shooting + creation_handle,75,-0.42574248506662066,-0.3833730158730155,0.4,0.5866666666666667,0.41333333333333333,0.22666666666666666,-0.5404945928736227,0.10270270270270271,-0.12468468468468472,Kevin Knox II | Jahlil Okafor | Josh Jackson | Jonny Flynn | Patrick Williams
xRAPM historical top15,risk,3,shooting + creation_handle + athleticism_tools,75,-0.42574248506662066,-0.3833730158730155,0.4,0.5866666666666667,0.41333333333333333,0.22666666666666666,-0.5404945928736227,0.10270270270270271,-0.12468468468468472,Kevin Knox II | Jahlil Okafor | Josh Jackson | Jonny Flynn | Patrick Williams
xRAPM historical mature,risk,3,defense + motor_competitiveness + injury_medical,32,-0.4237945787240234,-0.5416985620413043,0.4375,0.59375,0.40625,0.25,-0.5113023579416996,0.09611513687600642,-0.07367149758454106,James Wiseman | Anthony Bennett | Stephen Zimmerman | Brice Johnson | Victor Claver
xRAPM historical mature,risk,3,shooting + finishing_touch + intel_consensus,11,-0.4222158606029575,-0.0289682539682538,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.2727272727272727,-0.5097236398206338,0.11316059142146095,-0.05094422485726835,Fab Melo | Patrick Williams | Diamond Stone | Arnett Moultrie | Jordan Adams
xRAPM historical mature,risk,3,finishing_touch + athleticism_tools + intel_consensus,11,-0.4222158606029575,-0.0289682539682538,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.2727272727272727,-0.5097236398206338,0.11316059142146095,-0.05094422485726835,Fab Melo | Patrick Williams | Diamond Stone | Arnett Moultrie | Jordan Adams
xRAPM historical top30,risk,3,creation_handle + finishing_touch + production_stats,31,-0.4206553533688407,-0.1198360655737704,0.41935483870967744,0.5483870967741935,0.45161290322580644,0.22580645161290322,-0.5010859811643262,0.09845931632161775,-0.10503931953137538,Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green | James Young
xRAPM historical top30,risk,3,creation_handle + upside_tools + motor_competitiveness,32,-0.42025738769232446,-0.17535266257040436,0.34375,0.59375,0.40625,0.25,-0.50068801548781,0.022854477611940316,-0.0808457711442786,Kevin Knox II | Patrick Williams | Hasheem Thabeet | Vernon Carey Jr. | James Young
xRAPM historical top15,risk,3,feel_iq_passing + creation_handle + finishing_touch,24,-0.4159185086206172,0.0060317460317460495,0.4166666666666667,0.5,0.5,0.2916666666666667,-0.5306706164276193,0.11936936936936937,-0.059684684684684686,Kevin Knox II | Patrick Williams | Jalen Green | Hasheem Thabeet | Wesley Johnson
xRAPM historical top30,risk,3,shooting + upside_tools + size_frame,48,-0.41424560318068543,-0.19155717282979273,0.375,0.5833333333333334,0.4166666666666667,0.2708333333333333,-0.49467623097617097,0.054104477611940316,-0.060012437810945285,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Tyler Bey
xRAPM historical top30,risk,2,feel_iq_passing + intel_consensus,15,-0.41351683394458116,-0.7136021505376343,0.4666666666666667,0.6,0.4,0.26666666666666666,-0.4939474617400667,0.145771144278607,-0.06417910447761194,Fab Melo | Patrick Williams | Elliot Williams | Arnett Moultrie | Glen Rice
xRAPM historical top30,risk,3,feel_iq_passing + athleticism_tools + intel_consensus,15,-0.41351683394458116,-0.7136021505376343,0.4666666666666667,0.6,0.4,0.26666666666666666,-0.4939474617400667,0.145771144278607,-0.06417910447761194,Fab Melo | Patrick Williams | Elliot Williams | Arnett Moultrie | Glen Rice
xRAPM historical mature,risk,2,feel_iq_passing + intel_consensus,15,-0.41351683394458116,-0.7136021505376343,0.4666666666666667,0.6,0.4,0.26666666666666666,-0.5010246131622574,0.1252818035426731,-0.057004830917874394,Fab Melo | Patrick Williams | Elliot Williams | Arnett Moultrie | Glen Rice
xRAPM historical mature,risk,3,feel_iq_passing + athleticism_tools + intel_consensus,15,-0.41351683394458116,-0.7136021505376343,0.4666666666666667,0.6,0.4,0.26666666666666666,-0.5010246131622574,0.1252818035426731,-0.057004830917874394,Fab Melo | Patrick Williams | Elliot Williams | Arnett Moultrie | Glen Rice
xRAPM historical top30,risk,3,upside_tools + defense + motor_competitiveness,61,-0.4091481702483048,-0.3936021505376344,0.39344262295081966,0.5901639344262295,0.4098360655737705,0.21311475409836064,-0.48957879804379034,0.07254710056275998,-0.11773101704591796,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Rakeem Christmas
xRAPM historical mature,risk,3,shooting + production_stats + intel_consensus,13,-0.40813901700469657,-0.2056451612903225,0.3076923076923077,0.6153846153846154,0.38461538461538464,0.23076923076923078,-0.49564679622237284,-0.03369255543168587,-0.09290226681531027,Fab Melo | Patrick Williams | Diamond Stone | Arnett Moultrie | De'Andre Hunter
xRAPM historical top15,risk,3,shooting + upside_tools + defense,42,-0.4070116972473195,-0.016587301587301498,0.3333333333333333,0.5238095238095238,0.47619047619047616,0.16666666666666666,-0.5217638050543215,0.036036036036036,-0.1846846846846847,James Wiseman | Kevin Knox II | Jahlil Okafor | Thomas Robinson | Jabari Parker
xRAPM historical top15,risk,3,upside_tools + defense + size_frame,19,-0.4069803628031814,-0.0042063492063492,0.3157894736842105,0.5263157894736842,0.47368421052631576,0.21052631578947367,-0.5217324706101835,0.018492176386913195,-0.1408250355618777,James Wiseman | Kevin Knox II | Jabari Parker | John Henson | Zach LaVine
xRAPM historical top30,risk,3,shooting + upside_tools + intel_consensus,11,-0.40658291827646664,-0.0289682539682538,0.36363636363636365,0.5454545454545454,0.45454545454545453,0.18181818181818182,-0.4870135460719522,0.04274084124830396,-0.14902758932609678,Fab Melo | Patrick Williams | Arnett Moultrie | Ben McLemore | De'Andre Hunter
xRAPM historical top15,risk,3,shooting + creation_handle + size_frame,26,-0.4035111333254979,-0.29867063492063484,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.23076923076923078,-0.5182632411324999,0.08731808731808732,-0.12058212058212059,Kevin Knox II | Jonny Flynn | RJ Barrett | Shabazz Muhammad | Doug McDermott
xRAPM historical top15,risk,2,upside_tools + defense,46,-0.40305042203159247,-0.016587301587301498,0.32608695652173914,0.5217391304347826,0.4782608695652174,0.15217391304347827,-0.5178025298385945,0.02878965922444182,-0.1991774383078731,James Wiseman | Kevin Knox II | Jahlil Okafor | Thomas Robinson | Jabari Parker
xRAPM historical mature,risk,2,size_frame + injury_medical,31,-0.4011630591281869,-0.4254320987654325,0.41935483870967744,0.5806451612903226,0.41935483870967744,0.25806451612903225,-0.4886708383458632,0.07796997558568386,-0.0656069814555088,James Wiseman | Anthony Bennett | Mfiondu Kabengele | Stephen Zimmerman | Victor Claver
xRAPM historical mature,risk,3,athleticism_tools + size_frame + injury_medical,31,-0.4011630591281869,-0.4254320987654325,0.41935483870967744,0.5806451612903226,0.41935483870967744,0.25806451612903225,-0.4886708383458632,0.07796997558568386,-0.0656069814555088,James Wiseman | Anthony Bennett | Mfiondu Kabengele | Stephen Zimmerman | Victor Claver
